Visit_ID,Avg_Session_Duration,Pages_Per_Session,Channel,Zone,Order
102429,2.25,1,Paid Search,North,0
102430,4.5,4,Direct,South,1
102431,1.25,1,Direct,North,1
102432,6,3,Direct,South,1
102433,1.5,1,Paid Search,North,0
102434,6,2,Direct,North,1
102435,2.25,1,Paid Search,South,1
102436,3,1,Paid Search,South,1
102437,1.5,1,Direct,South,1
102438,6,4,Paid Search,North,1
102439,10.5,4,Direct,North,1
102440,3,1,Direct,North,1
102441,3,4,Paid Search,North,1
102442,3,3,Paid Search,South,1
102443,5,3,Direct,South,1
102444,3,4,Direct,North,1
102445,12,3,Paid Search,South,1
102446,2.25,1,Direct,North,1
102447,9,4,Paid Search,North,1
102448,1.75,1,Paid Search,South,1
102449,3,4,Paid Search,South,1
102450,3.75,3,Direct,South,1
102451,9,2,Paid Search,North,1
102452,1.5,1,Paid Search,South,1
102453,3,4,Paid Search,South,1
102454,6,4,Paid Search,North,1
102455,6,3,Paid Search,South,1
102456,6,1,Paid Search,North,0
102457,2.75,1,Paid Search,South,1
102458,3,4,Paid Search,South,1
102459,1.5,1,Paid Search,North,0
102460,4.5,2,Paid Search,South,1
102461,9,2,Paid Search,North,1
102462,3.75,3,Paid Search,South,1
102463,3,1,Paid Search,South,1
102464,3,4,Direct,North,1
102465,4.5,1,Direct,North,1
102466,6,4,Paid Search,South,1
102467,6,2,Paid Search,North,0
102468,12,3,Paid Search,South,1
102469,8.25,2,Direct,South,1
102470,6,3,Paid Search,South,1
102471,6,2,Paid Search,South,1
102472,1.5,1,Direct,North,1
102473,2.25,1,Paid Search,North,0
102474,1.5,1,Direct,North,1
102475,4.5,2,Paid Search,North,0
102476,4.5,4,Paid Search,North,1
102477,9.75,4,Paid Search,North,1
102478,6,2,Paid Search,North,0
102479,3,4,Direct,South,1
102480,3.75,4,Paid Search,North,1
102481,3,1,Paid Search,North,0
102482,6,1,Paid Search,North,0
102483,7.5,4,Paid Search,North,1
102484,3.75,2,Paid Search,South,1
102485,3,4,Paid Search,North,1
102486,1.5,1,Paid Search,North,0
102487,3,4,Paid Search,South,1
102488,6,4,Paid Search,North,1
102489,2.5,1,Paid Search,South,1
102490,1.5,1,Paid Search,South,1
102491,3,2,Paid Search,South,1
102492,6.75,4,Direct,South,1
102493,1.5,1,Paid Search,North,0
102494,1.5,1,Paid Search,North,0
102495,3,2,Paid Search,South,1
102496,6,4,Paid Search,South,1
102497,9,1,Paid Search,North,1
102498,6,3,Paid Search,North,1
102499,4.5,2,Paid Search,North,0
102500,1.5,1,Paid Search,South,1
102501,6,1,Paid Search,North,0
102502,9,4,Paid Search,South,1
102503,2.25,1,Paid Search,South,1
102504,6,4,Paid Search,North,1
102505,6,4,Paid Search,North,1
102506,2.5,1,Paid Search,North,0
102507,3.75,2,Paid Search,South,1
102508,3.75,2,Paid Search,North,0
102509,6,2,Paid Search,North,0
102510,9.75,2,Paid Search,North,1
102511,3,2,Paid Search,North,0
102512,9,2,Paid Search,South,1
102513,3.75,4,Direct,South,1
102514,3,4,Paid Search,North,1
102515,6,1,Paid Search,North,0
102516,1.5,1,Paid Search,North,0
102517,1.5,1,Paid Search,South,1
102518,9,4,Paid Search,South,1
102519,1.5,1,Paid Search,South,1
102520,1.5,1,Paid Search,North,0
102521,6,4,Direct,South,1
102522,4.5,2,Paid Search,South,1
102523,12,4,Paid Search,South,1
102524,6,4,Paid Search,South,1
102525,4.5,4,Paid Search,North,1
102526,6.5,3,Paid Search,South,1
102527,3.75,3,Direct,North,1
102528,1,1,Paid Search,South,1
102529,9,4,Paid Search,North,1
102530,1.5,1,Paid Search,South,1
102531,9,1,Direct,South,1
102532,3.75,4,Paid Search,South,1
102533,3,4,Paid Search,North,1
102534,6,3,Paid Search,North,1
102535,6,2,Paid Search,North,0
102536,5.25,1,Direct,South,1
102537,1.5,1,Paid Search,North,0
102538,4.5,4,Paid Search,South,1
102539,12,4,Paid Search,North,1
102540,4.5,1,Paid Search,North,0
102541,3,1,Paid Search,North,0
102542,6,4,Paid Search,North,1
102543,7.5,4,Paid Search,North,1
102544,4.5,1,Paid Search,South,1
102545,3,4,Paid Search,North,1
102546,6,2,Paid Search,North,0
102547,6,4,Paid Search,North,1
102548,6,1,Paid Search,South,1
102549,3,4,Paid Search,North,1
102550,12,1,Paid Search,South,1
102551,3,4,Direct,North,1
102552,1.5,1,Paid Search,South,1
102553,12,1,Paid Search,North,1
102554,3,1,Paid Search,North,0
102555,2.25,1,Direct,North,1
102556,3,1,Paid Search,South,1
102557,4.5,3,Paid Search,South,1
102558,5.25,4,Paid Search,North,1
102559,6,4,Paid Search,South,1
102560,4.5,2,Paid Search,South,1
102561,6,4,Paid Search,North,1
102562,6,4,Paid Search,North,1
102563,1.5,1,Paid Search,South,1
102564,9,4,Paid Search,North,1
102565,6,2,Direct,North,1
102566,6,2,Paid Search,South,1
102567,3,3,Paid Search,South,1
102568,6,2,Paid Search,South,1
102569,12,1,Paid Search,North,1
102570,12,2,Paid Search,South,1
102571,6,4,Paid Search,North,1
102572,7.5,2,Paid Search,South,1
102573,6,4,Paid Search,South,1
102574,3.75,4,Direct,North,1
102575,2.25,1,Paid Search,North,0
102576,3.75,3,Paid Search,South,1
102577,3,1,Paid Search,South,1
102578,6,2,Direct,South,1
102579,9,4,Paid Search,North,1
102580,6,3,Direct,North,1
102581,4.5,3,Paid Search,South,1
102582,3,3,Paid Search,North,1
102583,2.25,1,Paid Search,North,0
102584,9,1,Direct,North,1
102585,3,4,Paid Search,North,1
102586,4.5,4,Paid Search,North,1
102587,2.25,1,Paid Search,South,1
102588,3,1,Paid Search,North,0
102589,4.5,3,Paid Search,North,1
102590,3,3,Paid Search,South,1
102591,3,3,Paid Search,North,1
102592,6,4,Paid Search,North,1
102593,5.25,4,Direct,North,1
102594,6,4,Paid Search,South,1
102595,6,3,Direct,North,1
102596,1.5,1,Paid Search,North,0
102597,6,4,Paid Search,North,1
102598,6,4,Direct,North,1
102599,4.5,2,Paid Search,South,1
102600,6,2,Direct,North,1
102601,1.75,1,Paid Search,North,0
102602,2.25,1,Paid Search,North,0
102603,6,4,Direct,North,1
102604,9,2,Paid Search,North,1
102605,2.5,1,Paid Search,North,0
102606,6,4,Paid Search,North,1
102607,6,2,Direct,South,1
102608,9,4,Paid Search,North,1
102609,4.5,1,Paid Search,North,0
102610,3.75,4,Paid Search,North,1
102611,3,3,Paid Search,North,1
102612,2.5,1,Paid Search,North,0
102613,5.25,2,Paid Search,North,0
102614,6,4,Paid Search,North,1
102615,4.5,1,Paid Search,North,0
102616,12,2,Direct,South,1
102617,15,2,Paid Search,South,1
102618,1.5,1,Paid Search,North,0
102619,7.5,4,Paid Search,South,1
102620,3,2,Paid Search,North,0
102621,5.25,3,Direct,South,1
102622,4.5,2,Paid Search,South,1
102623,12,2,Direct,North,1
102624,3,1,Paid Search,North,0
102625,4.5,4,Paid Search,North,1
102626,3.75,2,Paid Search,North,0
102627,1.5,1,Paid Search,South,1
102628,2.25,1,Paid Search,South,1
102629,10.5,4,Paid Search,North,1
102630,2.25,1,Direct,North,1
102631,6,4,Paid Search,South,1
102632,4.5,3,Paid Search,North,1
102633,3.75,1,Paid Search,North,0
102634,2.25,1,Paid Search,South,1
102635,6,4,Paid Search,South,1
102636,3,4,Direct,North,1
102637,6,1,Paid Search,North,0
102638,15,4,Paid Search,South,1
102639,3,3,Paid Search,North,1
102640,10.5,2,Paid Search,South,1
102641,4.5,1,Direct,North,1
102642,3.75,4,Direct,North,1
102643,3.75,2,Direct,South,1
102644,6,2,Paid Search,North,0
102645,4.5,1,Paid Search,North,0
102646,9,4,Direct,North,1
102647,7.5,2,Paid Search,South,1
102648,3,2,Paid Search,South,1
102649,6,3,Paid Search,North,1
102650,3,4,Direct,North,1
102651,12,1,Direct,North,1
102652,3,2,Paid Search,North,0
102653,6,1,Paid Search,North,0
102654,9,4,Paid Search,South,1
102655,6,3,Paid Search,North,1
102656,3.5,4,Paid Search,North,1
102657,3,4,Paid Search,North,1
102658,12,3,Paid Search,North,1
102659,7.5,1,Direct,South,1
102660,4.5,1,Paid Search,South,1
102661,3,4,Paid Search,South,1
102662,3,2,Paid Search,North,0
102663,5.25,2,Paid Search,North,0
102664,1.5,1,Paid Search,North,0
102665,1.5,1,Direct,South,1
102666,6,2,Direct,North,1
102667,7.5,2,Paid Search,North,1
102668,12,1,Direct,North,1
102669,3,4,Paid Search,South,1
102670,7.5,4,Paid Search,North,1
102671,6,3,Direct,South,1
102672,9,2,Direct,South,1
102673,15,4,Paid Search,South,1
102674,1.5,1,Paid Search,North,0
102675,5.25,2,Direct,North,1
102676,7.5,4,Paid Search,North,1
102677,6,4,Paid Search,North,1
102678,18,2,Paid Search,South,1
102679,6,4,Paid Search,North,1
102680,4.5,1,Paid Search,South,1
102681,1.5,1,Direct,North,1
102682,3,4,Paid Search,North,1
102683,3.75,3,Paid Search,North,1
102684,6,3,Paid Search,South,1
102685,9,3,Direct,North,1
102686,15,4,Paid Search,North,1
102687,2.5,1,Paid Search,North,0
102688,9,3,Paid Search,North,1
102689,2.25,1,Paid Search,South,1
102690,3,3,Paid Search,North,1
102691,3.75,3,Paid Search,South,1
102692,3.75,2,Direct,South,1
102693,6,1,Paid Search,South,1
102694,1.5,1,Paid Search,North,0
102695,6,2,Paid Search,North,0
102696,1.5,1,Paid Search,South,1
102697,3,3,Paid Search,North,1
102698,3,2,Paid Search,North,0
102699,4.5,2,Paid Search,North,0
102700,3.75,4,Direct,North,1
102701,3,4,Paid Search,North,1
102702,12,4,Paid Search,North,1
102703,6,2,Paid Search,North,0
102704,7.5,2,Direct,North,1
102705,6.75,1,Direct,North,1
102706,3.75,4,Paid Search,North,1
102707,12,2,Paid Search,South,1
102708,3,3,Paid Search,North,1
102709,2.25,1,Paid Search,North,0
102710,2.25,1,Paid Search,South,1
102711,4.5,3,Paid Search,North,1
102712,1.5,1,Direct,North,1
102713,5.25,4,Paid Search,North,1
102714,2.25,1,Paid Search,North,0
102715,15,2,Paid Search,North,1
102716,7.5,4,Paid Search,North,1
102717,7.5,2,Paid Search,South,1
102718,4.5,2,Paid Search,North,0
102719,6,2,Paid Search,South,1
102720,5,4,Paid Search,South,1
102721,2.25,1,Paid Search,North,0
102722,1.5,1,Direct,North,1
102723,3,2,Paid Search,North,0
102724,2.25,1,Paid Search,North,0
102725,6.75,3,Paid Search,South,1
102726,1.5,1,Paid Search,South,1
102727,3.75,2,Paid Search,South,1
102728,4.5,4,Paid Search,North,1
102729,12,3,Direct,North,1
102730,6,4,Direct,South,1
102731,6,2,Paid Search,North,0
102732,6,4,Paid Search,South,1
102733,2,1,Paid Search,North,0
102734,6,4,Paid Search,South,1
102735,1,1,Paid Search,North,0
102736,9,2,Paid Search,South,1
102737,6,4,Paid Search,North,1
102738,4.5,4,Paid Search,South,1
102739,1.5,1,Paid Search,North,0
102740,7.5,4,Direct,North,1
102741,6,3,Paid Search,South,1
102742,2.5,1,Paid Search,North,0
102743,5.25,3,Paid Search,North,1
102744,6,4,Paid Search,North,1
102745,9.75,4,Paid Search,North,1
102746,3.25,1,Direct,South,1
102747,3.75,4,Paid Search,North,1
102748,3,1,Paid Search,South,1
102749,5.25,3,Paid Search,North,1
102750,3.75,2,Paid Search,South,1
102751,1.5,1,Paid Search,South,1
102752,4.5,2,Paid Search,North,0
102753,3,4,Direct,South,1
102754,7.5,2,Paid Search,North,1
102755,3,4,Direct,North,1
102756,6,4,Paid Search,North,1
102757,1.5,1,Paid Search,North,0
102758,3.75,4,Paid Search,South,1
102759,6,2,Paid Search,South,1
102760,3,3,Paid Search,North,1
102761,3.75,4,Paid Search,North,1
102762,4.5,4,Paid Search,North,1
102763,3,3,Paid Search,North,1
102764,5.25,4,Paid Search,North,1
102765,6,3,Paid Search,North,1
102766,3,3,Paid Search,South,1
102767,7.5,4,Paid Search,South,1
102768,2.5,1,Paid Search,North,0
102769,3,4,Paid Search,North,1
102770,3,4,Paid Search,South,1
102771,6,4,Paid Search,South,1
102772,9,2,Direct,South,1
102773,5.25,4,Paid Search,North,1
102774,6,4,Paid Search,North,1
102775,3,4,Paid Search,South,1
102776,6,4,Paid Search,North,1
102777,9,4,Paid Search,North,1
102778,4.5,1,Paid Search,North,0
102779,9,2,Paid Search,North,1
102780,4.5,4,Direct,South,1
102781,9.75,2,Paid Search,South,1
102782,6,4,Paid Search,North,1
102783,3,2,Direct,South,1
102784,3,2,Paid Search,North,0
102785,5,4,Paid Search,North,1
102786,4.5,2,Direct,North,1
102787,5.5,4,Paid Search,South,1
102788,12,3,Paid Search,North,1
102789,12,4,Direct,North,1
102790,10,3,Direct,North,1
102791,5.25,4,Direct,South,1
102792,6,4,Paid Search,South,1
102793,1.5,1,Paid Search,North,0
102794,6,4,Paid Search,South,1
102795,6,3,Paid Search,North,1
102796,2.25,1,Paid Search,South,1
102797,4.5,4,Paid Search,North,1
102798,3,4,Paid Search,South,1
102799,6,4,Paid Search,North,1
102800,2.25,1,Paid Search,North,0
102801,6,4,Direct,North,1
102802,4.5,4,Paid Search,South,1
102803,5,4,Paid Search,North,1
102804,3,4,Paid Search,North,1
102805,3,2,Paid Search,North,0
102806,9,1,Paid Search,South,1
102807,1.5,1,Paid Search,South,1
102808,3,4,Paid Search,North,1
102809,10.5,2,Paid Search,North,1
102810,3.75,1,Paid Search,South,1
102811,2,1,Direct,South,1
102812,1.5,1,Paid Search,South,1
102813,9,4,Paid Search,North,1
102814,12,4,Paid Search,South,1
102815,12,4,Paid Search,North,1
102816,9,2,Paid Search,South,1
102817,1.5,1,Paid Search,North,0
102818,1.5,1,Paid Search,North,0
102819,9,3,Direct,South,1
102820,4.5,3,Paid Search,North,1
102821,3,2,Paid Search,South,1
102822,3,1,Paid Search,South,1
102823,9,2,Paid Search,South,1
102824,2,1,Paid Search,North,0
102825,4.5,2,Paid Search,South,1
102826,5.25,3,Paid Search,North,1
102827,4.5,4,Paid Search,North,1
102828,4.5,2,Direct,South,1
102829,9,4,Paid Search,South,1
102830,12,4,Direct,North,1
102831,6,2,Direct,North,1
102832,4.5,3,Paid Search,North,1
102833,11.25,4,Direct,South,1
102834,6,4,Paid Search,South,1
102835,3.75,3,Paid Search,South,1
102836,3,4,Paid Search,North,1
102837,3,2,Paid Search,North,0
102838,1,1,Paid Search,North,0
102839,6,4,Paid Search,North,1
102840,6,3,Paid Search,North,1
102841,9,2,Paid Search,North,1
102842,5.25,2,Paid Search,South,1
102843,4.5,4,Direct,North,1
102844,6,4,Direct,North,1
102845,4.5,4,Paid Search,North,1
102846,5.25,3,Paid Search,South,1
102847,4.5,4,Paid Search,South,1
102848,6,2,Paid Search,North,0
102849,2.25,1,Paid Search,South,1
102850,3,4,Paid Search,North,1
102851,5,2,Paid Search,North,0
102852,6,4,Paid Search,South,1
102853,3.75,4,Paid Search,North,1
102854,4.5,4,Paid Search,North,1
102855,9,2,Paid Search,South,1
102856,6,3,Paid Search,North,1
102857,2.5,1,Direct,North,1
102858,3.75,2,Paid Search,North,0
102859,3.75,2,Paid Search,South,1
102860,2.25,1,Paid Search,North,0
102861,6,2,Paid Search,North,0
102862,4.5,2,Direct,North,1
102863,6,4,Paid Search,North,1
102864,6.75,2,Paid Search,North,1
102865,2.5,1,Paid Search,South,1
102866,3.75,4,Paid Search,South,1
102867,4.5,1,Paid Search,North,0
102868,3,4,Paid Search,South,1
102869,9,2,Direct,South,1
102870,3,4,Paid Search,North,1
102871,9,4,Paid Search,South,1
102872,1.5,1,Paid Search,North,0
102873,6,1,Direct,North,1
102874,3.75,1,Paid Search,North,0
102875,3,2,Paid Search,South,1
102876,2.75,1,Paid Search,North,0
102877,4.5,4,Paid Search,South,1
102878,9,2,Paid Search,North,1
102879,2.25,1,Paid Search,South,1
102880,7.5,3,Paid Search,South,1
102881,6,3,Paid Search,South,1
102882,6,4,Paid Search,South,1
102883,7.5,4,Paid Search,North,1
102884,4.5,4,Paid Search,North,1
102885,6,3,Paid Search,South,1
102886,3,4,Direct,North,1
102887,6,3,Direct,North,1
102888,12,2,Direct,South,1
102889,9,4,Paid Search,North,1
102890,7,4,Paid Search,South,1
102891,6.75,4,Direct,North,1
102892,3.75,4,Paid Search,North,1
102893,3,4,Paid Search,North,1
102894,9,4,Paid Search,South,1
102895,4.5,3,Paid Search,North,1
102896,9,2,Paid Search,South,1
102897,5.25,4,Paid Search,North,1
102898,3,2,Paid Search,South,1
102899,3.75,4,Paid Search,North,1
102900,4.5,3,Paid Search,South,1
102901,4,4,Paid Search,South,1
102902,5,4,Paid Search,South,1
102903,9,4,Paid Search,South,1
102904,3.75,2,Paid Search,North,0
102905,6,1,Paid Search,North,0
102906,3,2,Paid Search,South,1
102907,5.25,2,Paid Search,South,1
102908,9,2,Direct,South,1
102909,3.75,2,Paid Search,North,0
102910,2.25,1,Paid Search,North,0
102911,9,4,Paid Search,North,1
102912,6,4,Paid Search,South,1
102913,7.5,4,Paid Search,South,1
102914,2.75,1,Direct,North,1
102915,6,2,Direct,North,1
102916,12,2,Direct,North,1
102917,2.5,1,Paid Search,North,0
102918,1.5,1,Paid Search,North,0
102919,6,1,Paid Search,North,0
102920,6,2,Paid Search,North,0
102921,4.5,2,Paid Search,North,0
102922,12,1,Paid Search,North,1
102923,2.25,1,Paid Search,South,1
102924,3,4,Paid Search,South,1
102925,6,1,Paid Search,South,1
102926,3,2,Paid Search,North,0
102927,4.5,4,Paid Search,North,1
102928,12,4,Paid Search,North,1
102929,7.5,4,Paid Search,North,1
102930,3,2,Paid Search,North,0
102931,6,1,Paid Search,North,0
102932,2.25,1,Paid Search,North,0
102933,2.25,1,Paid Search,South,1
102934,3,4,Paid Search,North,1
102935,3,1,Paid Search,North,0
102936,7.5,3,Paid Search,North,1
102937,2.25,1,Paid Search,South,1
102938,1.5,1,Paid Search,North,0
102939,15,4,Direct,North,1
102940,6,4,Paid Search,South,1
102941,3,3,Paid Search,South,1
102942,2.5,1,Paid Search,South,1
102943,6,2,Paid Search,North,0
102944,1,1,Paid Search,South,1
102945,3.75,1,Paid Search,North,0
102946,12,1,Paid Search,North,1
102947,6,4,Paid Search,North,1
102948,3,4,Paid Search,North,1
102949,4.5,1,Paid Search,North,0
102950,6,4,Paid Search,South,1
102951,4.5,3,Direct,South,1
102952,9,1,Direct,South,1
102953,6,4,Paid Search,South,1
102954,9,2,Paid Search,North,1
102955,3,4,Paid Search,North,1
102956,6,4,Paid Search,North,1
102957,7.5,4,Paid Search,North,1
102958,2.25,1,Paid Search,South,1
102959,7,2,Paid Search,South,1
102960,6,4,Paid Search,North,1
102961,1.5,1,Paid Search,South,1
102962,5.25,4,Paid Search,North,1
102963,3.75,2,Paid Search,South,1
102964,6,2,Paid Search,South,1
102965,1.5,1,Direct,South,1
102966,7.5,1,Paid Search,North,1
102967,6.75,2,Paid Search,North,1
102968,3.75,2,Paid Search,North,0
102969,10.5,4,Paid Search,South,1
102970,2.75,1,Paid Search,North,0
102971,3.75,2,Direct,North,1
102972,6,4,Paid Search,North,1
102973,6,4,Paid Search,North,1
102974,15,4,Direct,North,1
102975,7.5,2,Paid Search,North,1
102976,6,3,Paid Search,South,1
102977,1.5,1,Paid Search,South,1
102978,4.5,2,Direct,North,1
102979,6,4,Paid Search,North,1
102980,3.75,2,Paid Search,South,1
102981,7.5,2,Paid Search,South,1
102982,12,2,Direct,South,1
102983,5.25,1,Paid Search,North,0
102984,9,2,Paid Search,South,1
102985,6,2,Paid Search,South,1
102986,3.75,3,Paid Search,North,1
102987,10.5,1,Direct,South,1
102988,3.25,4,Paid Search,South,1
102989,6,2,Paid Search,North,0
102990,6,2,Paid Search,North,0
102991,3,1,Direct,South,1
102992,3.75,4,Paid Search,North,1
102993,4.5,4,Paid Search,South,1
102994,9,3,Paid Search,North,1
102995,3,3,Paid Search,North,1
102996,3,4,Paid Search,South,1
102997,7.5,4,Paid Search,North,1
102998,3,4,Paid Search,North,1
102999,11.25,4,Paid Search,North,1
103000,11.25,4,Paid Search,South,1
103001,1.5,1,Paid Search,North,0
103002,12,2,Paid Search,South,1
103003,3,3,Direct,South,1
103004,10.5,4,Paid Search,South,1
103005,6,4,Paid Search,South,1
103006,9,4,Direct,South,1
103007,6,4,Paid Search,South,1
103008,9,2,Paid Search,South,1
103009,3,4,Paid Search,South,1
103010,7.5,2,Paid Search,North,1
103011,3,1,Paid Search,South,1
103012,12,4,Direct,South,1
103013,3,1,Paid Search,North,0
103014,6,4,Paid Search,North,1
103015,3.75,4,Paid Search,South,1
103016,6,2,Paid Search,North,0
103017,6,4,Paid Search,North,1
103018,7.5,3,Direct,South,1
103019,6,2,Paid Search,North,0
103020,6,2,Paid Search,South,1
103021,2.25,1,Paid Search,North,0
103022,1.5,1,Paid Search,South,1
103023,2.5,1,Paid Search,North,0
103024,3,4,Paid Search,South,1
103025,2.5,1,Paid Search,South,1
103026,1.5,1,Paid Search,North,0
103027,1.5,1,Paid Search,North,0
103028,3,3,Paid Search,South,1
103029,1.75,1,Paid Search,South,1
103030,15,4,Direct,South,1
103031,4.5,3,Direct,South,1
103032,6,2,Paid Search,South,1
103033,4.5,2,Paid Search,South,1
103034,3,4,Direct,North,1
103035,3,1,Paid Search,North,0
103036,11.25,2,Paid Search,North,1
103037,12,3,Direct,North,1
103038,4.5,2,Paid Search,North,0
103039,2.5,1,Paid Search,South,1
103040,2.25,1,Paid Search,North,0
103041,7.5,2,Paid Search,North,1
103042,3,1,Paid Search,South,1
103043,4.5,4,Direct,South,1
103044,7.5,4,Paid Search,North,1
103045,12,4,Paid Search,North,1
103046,2.75,1,Paid Search,North,0
103047,9,4,Paid Search,North,1
103048,1.5,1,Paid Search,North,0
103049,2.75,1,Paid Search,North,0
103050,3,2,Paid Search,North,0
103051,6,2,Paid Search,North,0
103052,6.75,2,Paid Search,North,1
103053,3,2,Paid Search,South,1
103054,4.5,1,Paid Search,South,1
103055,9,4,Paid Search,North,1
103056,1.5,1,Paid Search,North,0
103057,3,1,Paid Search,South,1
103058,9,2,Paid Search,South,1
103059,4.5,2,Paid Search,South,1
103060,9,4,Paid Search,North,1
103061,2.25,1,Direct,South,1
103062,3.75,4,Paid Search,North,1
103063,9,4,Direct,North,1
103064,12,2,Direct,South,1
103065,6,4,Paid Search,North,1
103066,6.75,4,Direct,North,1
103067,3,2,Paid Search,South,1
103068,3,1,Paid Search,North,0
103069,9,4,Direct,North,1
103070,9,4,Paid Search,North,1
103071,9,2,Paid Search,North,1
103072,1.75,1,Paid Search,North,0
103073,2,1,Direct,South,1
103074,10.5,1,Direct,South,1
103075,9,4,Direct,North,1
103076,3,4,Paid Search,North,1
103077,10.5,3,Paid Search,North,1
103078,2.75,1,Paid Search,South,1
103079,13.5,2,Paid Search,South,1
103080,7.5,1,Paid Search,South,1
103081,6,1,Paid Search,North,0
103082,3.75,3,Paid Search,North,1
103083,4.5,4,Direct,South,1
103084,6,4,Direct,North,1
103085,2.5,1,Paid Search,South,1
103086,3,2,Direct,North,1
103087,4.5,1,Paid Search,North,0
103088,9,4,Direct,North,1
103089,4.5,3,Paid Search,North,1
103090,3,3,Direct,North,1
103091,3,4,Paid Search,North,1
103092,3,3,Paid Search,North,1
103093,3,3,Paid Search,North,1
103094,6,4,Paid Search,North,1
103095,3,4,Paid Search,North,1
103096,13.5,4,Direct,South,1
103097,3,2,Direct,North,1
103098,4.5,4,Direct,North,1
103099,9,4,Paid Search,North,1
103100,5,4,Paid Search,South,1
103101,6,4,Paid Search,North,1
103102,9,4,Paid Search,North,1
103103,1.5,1,Paid Search,South,1
103104,2.25,1,Paid Search,North,0
103105,3,4,Paid Search,South,1
103106,6,3,Direct,South,1
103107,4.5,4,Paid Search,South,1
103108,3,2,Paid Search,South,1
103109,6,2,Paid Search,North,0
103110,3.5,2,Direct,North,1
103111,1.5,1,Direct,North,1
103112,3.75,4,Direct,North,1
103113,4.5,3,Paid Search,South,1
103114,9,2,Paid Search,North,1
103115,3,1,Paid Search,South,1
103116,12,1,Paid Search,North,1
103117,10.5,3,Paid Search,North,1
103118,2.5,1,Paid Search,South,1
103119,8.25,4,Paid Search,North,1
103120,3,3,Paid Search,South,1
103121,5.25,2,Paid Search,South,1
103122,6,2,Paid Search,North,0
103123,3,2,Paid Search,South,1
103124,2.5,1,Paid Search,North,0
103125,4.5,3,Paid Search,North,1
103126,3,2,Paid Search,North,0
103127,3,2,Paid Search,North,0
103128,3,2,Direct,North,1
103129,3,2,Paid Search,North,0
103130,3,2,Paid Search,South,1
103131,12,2,Paid Search,North,1
103132,9,3,Direct,North,1
103133,3.75,3,Paid Search,South,1
103134,4.5,4,Paid Search,North,1
103135,15,4,Paid Search,South,1
103136,3,2,Paid Search,North,0
103137,6.75,2,Paid Search,South,1
103138,3,3,Paid Search,North,1
103139,3.75,2,Paid Search,North,0
103140,3,2,Paid Search,South,1
103141,1.5,1,Paid Search,South,1
103142,9,1,Paid Search,North,1
103143,6.75,2,Paid Search,South,1
103144,4.5,2,Paid Search,South,1
103145,5.25,4,Paid Search,North,1
103146,12,2,Direct,North,1
103147,1.5,1,Paid Search,North,0
103148,3,3,Paid Search,North,1
103149,9,2,Paid Search,South,1
103150,4.5,4,Paid Search,North,1
103151,1.5,1,Paid Search,South,1
103152,2.5,1,Paid Search,North,0
103153,9,1,Paid Search,North,1
103154,6,4,Paid Search,South,1
103155,6,4,Direct,North,1
103156,3,4,Paid Search,South,1
103157,2.25,1,Direct,South,1
103158,3,1,Direct,North,1
103159,6,3,Paid Search,South,1
103160,1.5,1,Paid Search,North,0
103161,6,4,Paid Search,South,1
103162,4.5,1,Paid Search,North,0
103163,3.75,3,Paid Search,North,1
103164,2.5,1,Paid Search,South,1
103165,9,4,Paid Search,North,1
103166,1.5,1,Paid Search,North,0
103167,4.5,2,Paid Search,North,0
103168,2.75,1,Paid Search,North,0
103169,6,4,Paid Search,South,1
103170,6,4,Direct,North,1
103171,3.75,3,Paid Search,North,1
103172,3,1,Paid Search,North,0
103173,6,2,Paid Search,South,1
103174,2,1,Paid Search,North,0
103175,5.25,1,Direct,South,1
103176,7.5,1,Paid Search,North,1
103177,3,1,Paid Search,South,1
103178,1.5,1,Paid Search,North,0
103179,3,2,Paid Search,North,0
103180,5.25,4,Paid Search,North,1
103181,9,1,Direct,North,1
103182,9,2,Direct,South,1
103183,5.25,2,Paid Search,North,0
103184,6,4,Paid Search,North,1
103185,4.5,4,Paid Search,North,1
103186,3.75,2,Paid Search,North,0
103187,2.25,1,Paid Search,South,1
103188,4,3,Paid Search,South,1
103189,3,1,Paid Search,North,0
103190,4.5,4,Paid Search,North,1
103191,6,3,Direct,South,1
103192,12,4,Direct,North,1
103193,6.75,2,Direct,North,1
103194,1.5,1,Paid Search,South,1
103195,11.25,4,Paid Search,North,1
103196,2.25,1,Direct,South,1
103197,1.5,1,Paid Search,North,0
103198,3,4,Paid Search,North,1
103199,6,4,Paid Search,North,1
103200,4.5,3,Paid Search,North,1
103201,2.25,1,Direct,North,1
103202,3,3,Paid Search,North,1
103203,6.75,4,Direct,South,1
103204,3,4,Direct,North,1
103205,3,1,Paid Search,North,0
103206,7.5,4,Paid Search,South,1
103207,3,4,Paid Search,North,1
103208,3,3,Paid Search,North,1
103209,6,2,Direct,South,1
103210,3,2,Paid Search,South,1
103211,2.25,1,Paid Search,North,0
103212,9,4,Paid Search,South,1
103213,6.75,4,Direct,South,1
103214,7.5,4,Direct,North,1
103215,9,2,Paid Search,North,1
103216,1.5,1,Direct,North,1
103217,4.5,1,Direct,South,1
103218,9,2,Paid Search,South,1
103219,6,2,Paid Search,South,1
103220,2.5,1,Paid Search,South,1
103221,3,1,Paid Search,North,0
103222,3,4,Direct,North,1
103223,3,2,Paid Search,North,0
103224,6,4,Direct,North,1
